model_name,actual_aqi,predicted_aqi,error
Linear Regression (Baseline),95.0,75.94859159854803,-19.051408401451965
Linear Regression (Baseline),231.0,233.84010522405623,2.840105224056231
Linear Regression (Baseline),57.0,75.53732168134607,18.53732168134607
Linear Regression (Baseline),451.0,464.0492070804597,13.049207080459723
Linear Regression (Baseline),72.0,60.40135782215945,-11.598642177840553
Linear Regression (Baseline),326.0,311.7373501088017,-14.262649891198294
Linear Regression (Baseline),61.0,108.72295244412518,47.722952444125184
Linear Regression (Baseline),148.0,160.82628341709872,12.826283417098722
Linear Regression (Baseline),96.0,142.4129920356549,46.412992035654895
Linear Regression (Baseline),103.0,173.7760649580816,70.7760649580816
Linear Regression (Baseline),156.0,177.07264602704393,21.07264602704393
Linear Regression (Baseline),132.0,132.54909321497993,0.5490932149799335
Linear Regression (Baseline),146.0,81.40492621055591,-64.59507378944409
Linear Regression (Baseline),59.0,70.20781022869275,11.20781022869275
Linear Regression (Baseline),187.0,135.98317444479096,-51.01682555520904
Linear Regression (Baseline),195.0,114.14682947150065,-80.85317052849935
Linear Regression (Baseline),41.0,78.63883396324039,37.63883396324039
Linear Regression (Baseline),103.0,106.72834430262823,3.72834430262823
Linear Regression (Baseline),124.0,112.96227683896244,-11.037723161037562
Linear Regression (Baseline),271.0,215.39945849429108,-55.60054150570892
Linear Regression (Baseline),252.0,238.26725298674586,-13.73274701325414
Linear Regression (Baseline),477.0,468.56537997463465,-8.434620025365348
Linear Regression (Baseline),119.0,107.22731805523085,-11.772681944769147
Linear Regression (Baseline),118.0,188.560914320199,70.560914320199
Linear Regression (Baseline),128.0,169.48533295894225,41.48533295894225
Linear Regression (Baseline),111.0,148.71112101241664,37.71112101241664
Linear Regression (Baseline),558.0,510.9920672066014,-47.007932793398595
Linear Regression (Baseline),80.0,97.02334934652818,17.023349346528178
Linear Regression (Baseline),106.0,137.63438958139923,31.634389581399233
Linear Regression (Baseline),111.0,100.91547128913847,-10.084528710861534
Linear Regression (Baseline),354.0,192.68214709208507,-161.31785290791493
Linear Regression (Baseline),503.0,560.7284863811237,57.72848638112373
Linear Regression (Baseline),164.0,151.99952423740856,-12.000475762591435
Linear Regression (Baseline),91.0,108.36759124570361,17.367591245703608
Linear Regression (Baseline),78.0,84.38487473308126,6.384874733081261
Linear Regression (Baseline),49.0,68.23855192025357,19.23855192025357
Linear Regression (Baseline),242.0,199.0855090992401,-42.91449090075989
Linear Regression (Baseline),67.0,74.49572281925984,7.495722819259839
Linear Regression (Baseline),116.0,124.4310294361339,8.431029436133898
Linear Regression (Baseline),424.0,438.34208793333903,14.34208793333903
Linear Regression (Baseline),112.0,122.7955622910544,10.795562291054395
Linear Regression (Baseline),95.0,120.63731888267719,25.637318882677192
Linear Regression (Baseline),168.0,212.48002237887334,44.48002237887334
Linear Regression (Baseline),63.0,61.17037030079776,-1.8296296992022434
Linear Regression (Baseline),117.0,97.76446524427587,-19.23553475572413
Linear Regression (Baseline),118.0,143.3504220118159,25.35042201181591
Linear Regression (Baseline),75.0,102.55704104385127,27.55704104385127
Linear Regression (Baseline),133.0,189.62069082014227,56.62069082014227
Linear Regression (Baseline),121.0,105.415099647367,-15.584900352633
Linear Regression (Baseline),121.0,112.73565590593289,-8.264344094067113
Linear Regression (Baseline),123.0,136.85964921337435,13.859649213374354
Linear Regression (Baseline),79.0,72.03627921740892,-6.963720782591082
Linear Regression (Baseline),95.0,98.51290942803573,3.5129094280357265
Linear Regression (Baseline),98.0,97.24046808289059,-0.7595319171094133
Linear Regression (Baseline),204.0,170.1514347295319,-33.8485652704681
Linear Regression (Baseline),457.0,439.6987728340614,-17.3012271659386
Linear Regression (Baseline),244.0,199.14935238026985,-44.850647619730154
Linear Regression (Baseline),803.0,741.6138585052757,-61.38614149472426
Linear Regression (Baseline),132.0,127.56934971223612,-4.430650287763882
Linear Regression (Baseline),93.0,88.01174193134104,-4.988258068658965
Linear Regression (Baseline),85.0,93.17972761321504,8.179727613215036
Linear Regression (Baseline),319.0,228.93624220102532,-90.06375779897468
Linear Regression (Baseline),80.0,106.6679654539829,26.6679654539829
Linear Regression (Baseline),68.0,70.42039710011244,2.4203971001124387
Linear Regression (Baseline),326.0,307.3693761832345,-18.63062381676548
Linear Regression (Baseline),63.0,68.13129904061265,5.131299040612646
Linear Regression (Baseline),273.0,201.16458810852254,-71.83541189147746
Linear Regression (Baseline),137.0,159.51969725021218,22.519697250212175
Linear Regression (Baseline),61.0,70.14150976302815,9.141509763028154
Linear Regression (Baseline),138.0,130.4872814964535,-7.512718503546495
Linear Regression (Baseline),106.0,94.95230619505985,-11.047693804940153
Linear Regression (Baseline),152.0,121.87902303715198,-30.12097696284802
Linear Regression (Baseline),262.0,202.0547829906482,-59.94521700935181
Linear Regression (Baseline),110.0,122.32464251286473,12.324642512864727
Linear Regression (Baseline),234.0,96.30637759427304,-137.69362240572696
Linear Regression (Baseline),121.0,104.92993152991646,-16.07006847008354
Linear Regression (Baseline),268.0,176.00668771276077,-91.99331228723923
Linear Regression (Baseline),117.0,126.31737063968679,9.317370639686786
Linear Regression (Baseline),398.0,496.1005549607645,98.1005549607645
Linear Regression (Baseline),131.0,103.81238969435438,-27.18761030564562
Linear Regression (Baseline),342.0,318.4970264193946,-23.502973580605385
Linear Regression (Baseline),64.0,81.42170703900273,17.421707039002726
Linear Regression (Baseline),56.0,79.65789420843387,23.657894208433873
Linear Regression (Baseline),124.0,186.48960371354968,62.489603713549684
Linear Regression (Baseline),302.0,227.95228762905552,-74.04771237094448
Linear Regression (Baseline),41.0,65.32514887093625,24.325148870936246
Linear Regression (Baseline),449.0,129.31540717297983,-319.6845928270202
Linear Regression (Baseline),61.0,90.24059214207877,29.240592142078768
Linear Regression (Baseline),403.0,366.0213402150249,-36.97865978497509
Linear Regression (Baseline),140.0,115.98118462316997,-24.018815376830034
Linear Regression (Baseline),148.0,152.0176519913347,4.017651991334702
Linear Regression (Baseline),221.0,222.37274056894373,1.3727405689437262
Linear Regression (Baseline),93.0,130.1295634765715,37.12956347657149
Linear Regression (Baseline),108.0,100.26950578198765,-7.730494218012353
Linear Regression (Baseline),107.0,133.90024811176096,26.90024811176096
Linear Regression (Baseline),133.0,139.27065133712915,6.270651337129152
Linear Regression (Baseline),139.0,133.08232805577506,-5.917671944224935
Linear Regression (Baseline),82.0,101.32570745134105,19.325707451341046
Linear Regression (Baseline),113.0,81.63548783541017,-31.364512164589826
Linear Regression (Baseline),82.0,141.036812234053,59.036812234053
Linear Regression (Baseline),122.0,117.25142716409073,-4.748572835909272
Linear Regression (Baseline),92.0,148.51865986304418,56.51865986304418
Linear Regression (Baseline),218.0,169.20536057749214,-48.794639422507856
Linear Regression (Baseline),84.0,114.08675106147575,30.086751061475752
Linear Regression (Baseline),101.0,109.87673854649861,8.876738546498615
Linear Regression (Baseline),478.0,451.1293769759734,-26.8706230240266
Linear Regression (Baseline),65.0,73.20548528500882,8.20548528500882
Linear Regression (Baseline),57.0,78.10217856224264,21.102178562242642
Linear Regression (Baseline),166.0,147.55960981272602,-18.440390187273977
Linear Regression (Baseline),126.0,144.57998784832375,18.579987848323753
Linear Regression (Baseline),66.0,76.33566504203762,10.335665042037618
Linear Regression (Baseline),94.0,86.62582910117794,-7.374170898822058
Linear Regression (Baseline),57.0,79.10240104375848,22.102401043758476
Linear Regression (Baseline),124.0,146.4398618424444,22.4398618424444
Linear Regression (Baseline),228.0,160.68562826508074,-67.31437173491926
Linear Regression (Baseline),71.0,93.93831893345212,22.938318933452123
Linear Regression (Baseline),110.0,95.7097082477323,-14.290291752267706
Linear Regression (Baseline),131.0,146.84284577226225,15.842845772262251
Linear Regression (Baseline),71.0,109.78041187621724,38.780411876217244
Linear Regression (Baseline),91.0,110.98370080644658,19.983700806446578
Linear Regression (Baseline),366.0,364.75439186632104,-1.2456081336789566
Linear Regression (Baseline),365.0,289.45089208186937,-75.54910791813063
Linear Regression (Baseline),72.0,78.23209158589107,6.2320915858910695
Linear Regression (Baseline),182.0,169.49775377171423,-12.50224622828577
Linear Regression (Baseline),89.0,87.64429067257082,-1.3557093274291816
Linear Regression (Baseline),58.0,86.13574309664159,28.13574309664159
Linear Regression (Baseline),53.0,75.70782250228852,22.707822502288522
Linear Regression (Baseline),58.0,107.33735725866882,49.33735725866882
Linear Regression (Baseline),152.0,168.33706228779843,16.33706228779843
Linear Regression (Baseline),76.0,95.85940658296556,19.859406582965562
Linear Regression (Baseline),86.0,90.96052748427343,4.9605274842734275
Linear Regression (Baseline),156.0,151.8840725131132,-4.11592748688679
Linear Regression (Baseline),92.0,95.65525068208773,3.6552506820877255
Linear Regression (Baseline),80.0,111.50297053895592,31.50297053895592
Linear Regression (Baseline),201.0,156.7271543892077,-44.2728456107923
Linear Regression (Baseline),84.0,99.34781257999245,15.34781257999245
Linear Regression (Baseline),280.0,263.9212431158922,-16.078756884107804
Linear Regression (Baseline),35.0,58.69588554528971,23.695885545289713
Linear Regression (Baseline),142.0,153.70943578491222,11.709435784912216
Linear Regression (Baseline),86.0,89.99590329718376,3.9959032971837587
Linear Regression (Baseline),88.0,46.27669051337578,-41.72330948662422
Linear Regression (Baseline),153.0,133.88360572397232,-19.116394276027677
Linear Regression (Baseline),162.0,128.50019747980502,-33.499802520194976
Linear Regression (Baseline),90.0,93.77956912727433,3.7795691272743284
Linear Regression (Baseline),14.0,43.89339191681529,29.89339191681529
Linear Regression (Baseline),101.0,85.65113566681069,-15.348864333189312
Linear Regression (Baseline),57.0,73.77786196237776,16.777861962377756
Linear Regression (Baseline),375.0,256.6255156657786,-118.37448433422139
Linear Regression (Baseline),109.0,118.88372134421317,9.883721344213171
Linear Regression (Baseline),115.0,132.8983350413271,17.8983350413271
Linear Regression (Baseline),212.0,193.34021863706192,-18.659781362938077
Linear Regression (Baseline),101.0,138.41868869561677,37.418688695616765
Linear Regression (Baseline),222.0,172.03073312959523,-49.969266870404766
Linear Regression (Baseline),114.0,147.43986733520137,33.43986733520137
Linear Regression (Baseline),77.0,103.85010842716574,26.850108427165736
Linear Regression (Baseline),336.0,302.795123115745,-33.204876884254986
Linear Regression (Baseline),28.0,49.378174095948204,21.378174095948204
Linear Regression (Baseline),228.0,186.5572381883873,-41.44276181161271
Linear Regression (Baseline),122.0,138.01890476546708,16.018904765467084
Linear Regression (Baseline),38.0,51.96174240646556,13.96174240646556
Linear Regression (Baseline),100.0,93.61340458907168,-6.386595410928322
Linear Regression (Baseline),168.0,143.75931113028906,-24.240688869710937
Linear Regression (Baseline),69.0,74.79167052341867,5.791670523418674
Linear Regression (Baseline),507.0,455.0524531339188,-51.94754686608121
Linear Regression (Baseline),45.0,72.76672731103488,27.766727311034884
Linear Regression (Baseline),335.0,245.6363733459747,-89.3636266540253
Linear Regression (Baseline),102.0,114.30245133785844,12.302451337858443
Linear Regression (Baseline),296.0,254.07738328596795,-41.922616714032046
Linear Regression (Baseline),123.0,146.19403245376895,23.194032453768955
Linear Regression (Baseline),33.0,56.204468545605366,23.204468545605366
Linear Regression (Baseline),199.0,338.23306043959315,139.23306043959315
Linear Regression (Baseline),908.0,662.7090715372074,-245.29092846279264
Linear Regression (Baseline),86.0,117.68136310465061,31.681363104650615
Linear Regression (Baseline),607.0,662.1244937075523,55.12449370755235
Linear Regression (Baseline),331.0,263.91036384163715,-67.08963615836285
Linear Regression (Baseline),187.0,193.0470172667337,6.04701726673369
Linear Regression (Baseline),138.0,111.64233882223623,-26.357661177763774
Linear Regression (Baseline),67.0,54.73953195709369,-12.26046804290631
Linear Regression (Baseline),75.0,91.35839656998,16.358396569980002
Linear Regression (Baseline),121.0,117.17708000938828,-3.822919990611723
Linear Regression (Baseline),388.0,284.7400488373578,-103.25995116264221
Linear Regression (Baseline),57.0,68.69712147288585,11.697121472885854
Linear Regression (Baseline),124.0,147.29495906257364,23.29495906257364
Linear Regression (Baseline),119.0,83.96782957311385,-35.032170426886154
Linear Regression (Baseline),94.0,89.5812047671226,-4.4187952328774
Linear Regression (Baseline),39.0,60.40390706357165,21.40390706357165
Linear Regression (Baseline),115.0,133.74478308440044,18.74478308440044
Linear Regression (Baseline),78.0,65.73161038732388,-12.268389612676117
Linear Regression (Baseline),280.0,194.60196750502743,-85.39803249497257
Linear Regression (Baseline),123.0,180.21258315185943,57.212583151859434
Linear Regression (Baseline),76.0,80.5133701523702,4.5133701523702
Linear Regression (Baseline),70.0,73.58861301577161,3.588613015771614
Linear Regression (Baseline),88.0,73.22007506951877,-14.77992493048123
Linear Regression (Baseline),82.0,115.31975866061586,33.31975866061586
Linear Regression (Baseline),67.0,80.98726148418908,13.987261484189077
Linear Regression (Baseline),93.0,104.99835699111102,11.998356991111024
Linear Regression (Baseline),177.0,148.08917948984583,-28.910820510154167
Linear Regression (Baseline),109.0,122.81271797574422,13.81271797574422
Linear Regression (Baseline),125.0,107.97161283059812,-17.02838716940188
Linear Regression (Baseline),71.0,80.44089411468698,9.440894114686984
Linear Regression (Baseline),78.0,114.57543632866172,36.57543632866172
Linear Regression (Baseline),105.0,135.5749550314614,30.5749550314614
Linear Regression (Baseline),86.0,106.48625181284008,20.48625181284008
Linear Regression (Baseline),87.0,114.85757655906626,27.85757655906626
Linear Regression (Baseline),175.0,147.17435652301054,-27.825643476989455
Linear Regression (Baseline),59.0,90.56017889999822,31.56017889999822
Linear Regression (Baseline),315.0,302.25957611619344,-12.740423883806557
Linear Regression (Baseline),123.0,124.13461837863997,1.1346183786399706
Linear Regression (Baseline),37.0,69.86828955181392,32.868289551813916
Linear Regression (Baseline),126.0,147.30781669317554,21.30781669317554
Linear Regression (Baseline),77.0,103.67332638432008,26.673326384320077
Linear Regression (Baseline),301.0,271.09177141955763,-29.90822858044237
Linear Regression (Baseline),98.0,172.51027138125676,74.51027138125676
Linear Regression (Baseline),152.0,151.42780428766773,-0.5721957123322738
Linear Regression (Baseline),56.0,82.40672375359799,26.406723753597987
Linear Regression (Baseline),168.0,105.98797145564151,-62.012028544358486
Linear Regression (Baseline),116.0,160.84134057884967,44.84134057884967
Linear Regression (Baseline),196.0,202.74887190866798,6.748871908667979
Linear Regression (Baseline),274.0,274.8699621074403,0.8699621074403012
Linear Regression (Baseline),146.0,115.82732160758786,-30.172678392412138
Linear Regression (Baseline),123.0,133.04655103285188,10.04655103285188
Linear Regression (Baseline),257.0,238.4952972417552,-18.504702758244804
Linear Regression (Baseline),67.0,81.10037863256878,14.100378632568777
Linear Regression (Baseline),197.0,220.40541010734603,23.40541010734603
Linear Regression (Baseline),91.0,85.93183590765483,-5.068164092345171
Linear Regression (Baseline),125.0,142.54696809571857,17.54696809571857
Linear Regression (Baseline),147.0,165.79969724185807,18.79969724185807
Linear Regression (Baseline),325.0,283.2968489910472,-41.70315100895277
Linear Regression (Baseline),180.0,151.01076652504173,-28.98923347495827
Linear Regression (Baseline),59.0,81.5108635036827,22.5108635036827
Linear Regression (Baseline),62.0,90.9873725700798,28.9873725700798
Linear Regression (Baseline),112.0,116.24023408604013,4.240234086040132
Linear Regression (Baseline),119.0,120.64361607599778,1.6436160759977838
Linear Regression (Baseline),158.0,152.07316933540056,-5.926830664599436
Linear Regression (Baseline),71.0,100.2670294726482,29.267029472648204
Linear Regression (Baseline),39.0,64.39654161233435,25.396541612334346
Linear Regression (Baseline),298.0,277.27553820948924,-20.72446179051076
Linear Regression (Baseline),90.0,102.35388297296971,12.353882972969714
Linear Regression (Baseline),46.0,64.017041259833,18.017041259832993
Linear Regression (Baseline),39.0,62.52675128922908,23.526751289229082
Linear Regression (Baseline),217.0,160.0393770266806,-56.9606229733194
Linear Regression (Baseline),81.0,82.10887468755524,1.108874687555243
Linear Regression (Baseline),90.0,69.79679565478921,-20.203204345210793
Linear Regression (Baseline),270.0,180.3663611566818,-89.63363884331821
Linear Regression (Baseline),77.0,101.40047363872287,24.400473638722872
Linear Regression (Baseline),106.0,124.07904867580889,18.07904867580889
Linear Regression (Baseline),156.0,112.35006428119337,-43.64993571880663
Linear Regression (Baseline),129.0,145.25200040889433,16.252000408894332
Linear Regression (Baseline),418.0,385.05607318519276,-32.94392681480724
Linear Regression (Baseline),82.0,97.97053687615293,15.970536876152934
Linear Regression (Baseline),132.0,91.23004226328872,-40.76995773671128
Linear Regression (Baseline),106.0,88.99731973660269,-17.00268026339731
Linear Regression (Baseline),58.0,77.16433758256068,19.164337582560677
Linear Regression (Baseline),61.0,72.27888213649764,11.278882136497643
Linear Regression (Baseline),112.0,120.12615612085861,8.12615612085861
Linear Regression (Baseline),137.0,141.20368330252785,4.20368330252785
Linear Regression (Baseline),54.0,56.67540832327241,2.675408323272407
Linear Regression (Baseline),95.0,147.01570880791428,52.01570880791428
Linear Regression (Baseline),434.0,307.62549928195153,-126.37450071804847
Linear Regression (Baseline),68.0,149.71854645917233,81.71854645917233
Linear Regression (Baseline),81.0,100.28017324760437,19.280173247604367
Linear Regression (Baseline),38.0,60.23720093498854,22.237200934988543
Linear Regression (Baseline),138.0,159.17871978639658,21.178719786396584
Linear Regression (Baseline),78.0,84.46854477136745,6.468544771367448
Linear Regression (Baseline),334.0,221.76930108442858,-112.23069891557142
Linear Regression (Baseline),158.0,157.2806516831067,-0.7193483168933028
Linear Regression (Baseline),73.0,75.30853657828712,2.308536578287118
Linear Regression (Baseline),79.0,70.53357836789299,-8.466421632107014
Linear Regression (Baseline),68.0,75.66305818879982,7.663058188799823
Linear Regression (Baseline),126.0,124.5211762130957,-1.4788237869043002
Linear Regression (Baseline),425.0,366.2145683099385,-58.7854316900615
Linear Regression (Baseline),409.0,444.4453908344593,35.44539083445932
Linear Regression (Baseline),363.0,275.2935606832591,-87.7064393167409
Linear Regression (Baseline),179.0,156.4017040488825,-22.598295951117507
Linear Regression (Baseline),119.0,94.30946374136069,-24.690536258639312
Linear Regression (Baseline),97.0,113.77831337890102,16.778313378901018
Linear Regression (Baseline),85.0,101.59390730189855,16.593907301898554
Linear Regression (Baseline),192.0,154.50277776780214,-37.497222232197856
Linear Regression (Baseline),68.0,90.78276455473257,22.782764554732566
Linear Regression (Baseline),49.0,80.91503964710337,31.91503964710337
Linear Regression (Baseline),51.0,59.60315449060238,8.603154490602378
Linear Regression (Baseline),282.0,177.51647808395572,-104.48352191604428
Linear Regression (Baseline),106.0,84.0160567452682,-21.9839432547318
Linear Regression (Baseline),127.0,115.78571091656447,-11.214289083435531
Linear Regression (Baseline),224.0,138.73597985436265,-85.26402014563735
Linear Regression (Baseline),56.0,77.98177692529976,21.981776925299755
Linear Regression (Baseline),144.0,137.64862874803666,-6.351371251963343
Linear Regression (Baseline),98.0,104.98507523791872,6.985075237918721
Linear Regression (Baseline),102.0,95.64470114858328,-6.35529885141672
Linear Regression (Baseline),91.0,87.22227522781671,-3.7777247721832907
Linear Regression (Baseline),99.0,124.78031017434041,25.780310174340414
Linear Regression (Baseline),313.0,222.63535187922017,-90.36464812077983
Linear Regression (Baseline),171.0,170.58887670858434,-0.41112329141566306
Linear Regression (Baseline),94.0,99.99739308216202,5.99739308216202
Linear Regression (Baseline),90.0,116.76599369993373,26.76599369993373
Linear Regression (Baseline),49.0,66.09920106725116,17.09920106725116
Linear Regression (Baseline),108.0,97.65929463509462,-10.340705364905375
Linear Regression (Baseline),74.0,84.37934989208378,10.37934989208378
Linear Regression (Baseline),356.0,371.13280652487254,15.132806524872535
Linear Regression (Baseline),314.0,284.41409050361653,-29.585909496383465
Linear Regression (Baseline),226.0,207.74806788596473,-18.25193211403527
Linear Regression (Baseline),76.0,97.84538502123085,21.845385021230854
Linear Regression (Baseline),96.0,135.21286589909744,39.21286589909744
Linear Regression (Baseline),220.0,188.32247216695401,-31.677527833045986
Linear Regression (Baseline),74.0,106.3126206566973,32.312620656697305
Linear Regression (Baseline),113.0,153.83607244215966,40.83607244215966
Linear Regression (Baseline),404.0,556.4203254177891,152.42032541778906
Linear Regression (Baseline),77.0,103.80121114033831,26.80121114033831
Linear Regression (Baseline),160.0,145.20937905257674,-14.790620947423264
Linear Regression (Baseline),195.0,183.64365991301065,-11.356340086989348
Linear Regression (Baseline),162.0,138.9483286814633,-23.051671318536705
Linear Regression (Baseline),108.0,103.76535380692327,-4.234646193076728
Linear Regression (Baseline),137.0,147.6067044671355,10.6067044671355
Linear Regression (Baseline),102.0,132.2882738876688,30.288273887668794
Linear Regression (Baseline),97.0,108.64609998496874,11.646099984968743
Linear Regression (Baseline),108.0,147.7188442232661,39.7188442232661
Linear Regression (Baseline),83.0,115.13238187415783,32.13238187415783
Linear Regression (Baseline),85.0,96.27879377630543,11.278793776305434
Linear Regression (Baseline),110.0,115.18120730318434,5.181207303184337
Linear Regression (Baseline),113.0,157.64910170099688,44.64910170099688
Linear Regression (Baseline),241.0,297.9687703849389,56.96877038493892
Linear Regression (Baseline),1044.0,416.5817636874501,-627.4182363125499
Linear Regression (Baseline),124.0,121.61064862763165,-2.3893513723683526
Linear Regression (Baseline),137.0,83.50344731285873,-53.496552687141275
Linear Regression (Baseline),196.0,130.41941907167848,-65.58058092832152
Linear Regression (Baseline),388.0,297.9890269238175,-90.0109730761825
Linear Regression (Baseline),145.0,129.2140466390465,-15.7859533609535
Linear Regression (Baseline),39.0,73.67382966408616,34.673829664086156
Linear Regression (Baseline),83.0,84.68144692870595,1.6814469287059524
Linear Regression (Baseline),385.0,360.3796717771497,-24.620328222850276
Linear Regression (Baseline),62.0,85.38375255933794,23.383752559337935
Linear Regression (Baseline),61.0,59.66693191958249,-1.3330680804175117
Linear Regression (Baseline),106.0,112.57971056280901,6.579710562809012
Linear Regression (Baseline),85.0,107.05418625235909,22.054186252359088
Linear Regression (Baseline),72.0,93.75318609315826,21.753186093158263
Linear Regression (Baseline),98.0,77.23706455081319,-20.762935449186813
Linear Regression (Baseline),80.0,100.89482092334687,20.89482092334687
Linear Regression (Baseline),93.0,87.2179486227601,-5.782051377239895
Linear Regression (Baseline),72.0,72.22975047870774,0.2297504787077429
Linear Regression (Baseline),75.0,95.9242473435666,20.924247343566606
Linear Regression (Baseline),97.0,114.75040850988243,17.750408509882433
Linear Regression (Baseline),85.0,93.47724450114947,8.477244501149471
Linear Regression (Baseline),182.0,200.7219349916469,18.72193499164689
Linear Regression (Baseline),105.0,177.87373903107857,72.87373903107857
Linear Regression (Baseline),247.0,188.94612026103053,-58.05387973896947
Linear Regression (Baseline),158.0,169.07575198658446,11.075751986584464
Linear Regression (Baseline),68.0,116.11349686420841,48.113496864208415
Linear Regression (Baseline),283.0,219.9878090056337,-63.01219099436631
Linear Regression (Baseline),60.0,59.97063440392337,-0.02936559607663014
Linear Regression (Baseline),200.0,191.8516161471613,-8.148383852838691
Linear Regression (Baseline),313.0,254.38571571221638,-58.61428428778362
Linear Regression (Baseline),302.0,251.00330518514644,-50.996694814853555
Linear Regression (Baseline),177.0,146.20373951518872,-30.796260484811285
Linear Regression (Baseline),330.0,282.0486143264736,-47.951385673526374
Linear Regression (Baseline),230.0,176.4560525021214,-53.543947497878605
Linear Regression (Baseline),77.0,88.55769745064106,11.557697450641058
Linear Regression (Baseline),54.0,73.96887786459254,19.968877864592542
Linear Regression (Baseline),332.0,336.55455291687747,4.554552916877469
Linear Regression (Baseline),247.0,240.0337100377714,-6.966289962228586
Linear Regression (Baseline),69.0,85.69165666029386,16.69165666029386
Linear Regression (Baseline),73.0,89.64675682538689,16.646756825386888
Linear Regression (Baseline),66.0,96.03407950710145,30.034079507101453
Linear Regression (Baseline),1434.0,489.8598718408822,-944.1401281591178
Linear Regression (Baseline),78.0,97.78565831341464,19.785658313414643
Linear Regression (Baseline),221.0,232.25818938203662,11.258189382036619
Linear Regression (Baseline),105.0,94.74723860301187,-10.252761396988134
Linear Regression (Baseline),334.0,335.9764680694873,1.9764680694872823
Linear Regression (Baseline),187.0,160.5070736461886,-26.492926353811413
Linear Regression (Baseline),365.0,347.3371357753796,-17.66286422462042
Linear Regression (Baseline),63.0,76.5629808392777,13.5629808392777
Linear Regression (Baseline),54.0,58.280741034424636,4.280741034424636
Linear Regression (Baseline),81.0,93.17925316222457,12.179253162224569
Linear Regression (Baseline),103.0,111.54752522586837,8.54752522586837
Linear Regression (Baseline),92.0,173.75504771608973,81.75504771608973
Linear Regression (Baseline),80.0,116.62731644089386,36.627316440893864
Linear Regression (Baseline),44.0,62.895062505601835,18.895062505601835
Linear Regression (Baseline),85.0,100.62005883750572,15.620058837505724
Linear Regression (Baseline),110.0,137.95859522327942,27.958595223279417
Linear Regression (Baseline),62.0,78.0030385869207,16.003038586920695
Linear Regression (Baseline),197.0,143.21619168986342,-53.78380831013658
Linear Regression (Baseline),63.0,57.58328721778652,-5.41671278221348
Linear Regression (Baseline),91.0,124.10887483098968,33.10887483098968
Linear Regression (Baseline),101.0,194.76718968488876,93.76718968488876
Linear Regression (Baseline),77.0,99.87197164597427,22.87197164597427
Linear Regression (Baseline),256.0,227.9045965395358,-28.09540346046421
Linear Regression (Baseline),257.0,206.7114329136859,-50.28856708631409
Linear Regression (Baseline),296.0,280.75955782061976,-15.240442179380238
Linear Regression (Baseline),62.0,70.08696000961847,8.086960009618466
Linear Regression (Baseline),446.0,709.8167987651825,263.8167987651825
Linear Regression (Baseline),314.0,288.01617885488236,-25.983821145117645
Linear Regression (Baseline),81.0,253.61562126238223,172.61562126238223
Linear Regression (Baseline),83.0,104.08916065545134,21.089160655451337
Linear Regression (Baseline),264.0,223.70442257373895,-40.29557742626105
Linear Regression (Baseline),77.0,90.12174444257188,13.121744442571881
Linear Regression (Baseline),104.0,133.03132136562851,29.031321365628514
Linear Regression (Baseline),364.0,361.60206522489136,-2.397934775108638
Linear Regression (Baseline),110.0,71.85288473904603,-38.14711526095397
Linear Regression (Baseline),345.0,298.9890091642244,-46.0109908357756
Linear Regression (Baseline),459.0,909.7808578227451,450.78085782274513
Linear Regression (Baseline),105.0,194.6420873295925,89.6420873295925
Linear Regression (Baseline),344.0,345.6335822417627,1.6335822417627242
Linear Regression (Baseline),282.0,295.411531614645,13.411531614645014
Linear Regression (Baseline),696.0,572.743032906742,-123.25696709325803
Linear Regression (Baseline),77.0,96.97999603577135,19.97999603577135
Linear Regression (Baseline),76.0,94.6675065785607,18.667506578560705
Linear Regression (Baseline),49.0,72.1902223936076,23.1902223936076
Linear Regression (Baseline),64.0,70.87053100455017,6.870531004550173
Linear Regression (Baseline),95.0,71.53495835213118,-23.465041647868816
Linear Regression (Baseline),81.0,99.95042384719366,18.95042384719366
Linear Regression (Baseline),98.0,131.71108236368605,33.711082363686046
Linear Regression (Baseline),70.0,81.02515113174283,11.025151131742831
Linear Regression (Baseline),419.0,427.17938521962253,8.179385219622532
Linear Regression (Baseline),86.0,104.12265580243539,18.12265580243539
Linear Regression (Baseline),108.0,132.84816512479344,24.84816512479344
Linear Regression (Baseline),278.0,231.55338429870346,-46.44661570129654
Linear Regression (Baseline),112.0,154.93908577536857,42.93908577536857
Linear Regression (Baseline),119.0,113.24853483858571,-5.751465161414288
Linear Regression (Baseline),254.0,232.58726998382042,-21.41273001617958
Linear Regression (Baseline),85.0,105.96991294298697,20.969912942986966
Linear Regression (Baseline),54.0,75.99921117548222,21.999211175482216
Linear Regression (Baseline),58.0,52.083628751891894,-5.916371248108106
Linear Regression (Baseline),267.0,259.5459662239059,-7.454033776094093
Linear Regression (Baseline),90.0,120.93740531454522,30.937405314545217
Linear Regression (Baseline),83.0,122.54359262703011,39.54359262703011
Linear Regression (Baseline),177.0,148.8961283711618,-28.103871628838192
Linear Regression (Baseline),287.0,201.08013426030377,-85.91986573969623
Linear Regression (Baseline),218.0,198.708480105512,-19.291519894488005
Linear Regression (Baseline),538.0,465.1430760686121,-72.85692393138788
Linear Regression (Baseline),69.0,96.45202519086668,27.452025190866678
Linear Regression (Baseline),84.0,103.84729568778852,19.847295687788517
